date,BidPrice-BSV,BidVolume-BSV,AskPrice-BSV,AskVolume-BSV,BidPrice-BTC,BidVolume-BTC,AskPrice-BTC,AskVolume-BTC,BidPrice-EOS,BidVolume-EOS,AskPrice-EOS,AskVolume-EOS,BidPrice-ETH,BidVolume-ETH,AskPrice-ETH,AskVolume-ETH,BidPrice-BAB,BidVolume-BAB,AskPrice-BAB,AskVolume-BAB,BidPrice-LTC,BidVolume-LTC,AskPrice-LTC,AskVolume-LTC,BidPrice-NEO,BidVolume-NEO,AskPrice-NEO,AskVolume-NEO,BidPrice-XRP,BidVolume-XRP,AskPrice-XRP,AskVolume-XRP
2019-11-03 07:10:56.090969,131.95,1146.8030076700004,132.01,1440.87757013,9310.8,11.93201434,9310.9,37.14353005,3.3338,28757.44913569,3.3359,32785.649955199995,183.82,852.70605161,183.83,1239.4374032500002,295.51,677.89208629,295.57,695.48973463,58.35,2183.82612911,58.381,2689.10465921,10.917,5365.29990325,10.927,4985.5375666,0.29378000000000004,372660.51860736,0.29386,394640.48729371
2019-11-03 07:10:57.065992,131.95,1146.8030076700004,132.01,1440.87757013,9310.8,11.93201434,9310.9,37.14353005,3.3338,28757.44913569,3.3359,32785.649955199995,183.82,852.70605161,183.83,1239.4374032500002,295.51,677.89208629,295.57,695.48973463,58.35,2183.82612911,58.381,2689.10465921,10.917,5365.29990325,10.927,4985.5375666,0.29378000000000004,372660.51860736,0.29386,394640.48729371
2019-11-03 07:10:57.506972,131.95,1146.8030076700004,132.01,1440.87757013,9310.8,11.93201434,9310.9,37.14353005,3.3338,28757.44913569,3.3359,32785.649955199995,183.82,852.70605161,183.83,1239.4374032500002,295.51,677.89208629,295.57,695.48973463,58.35,2183.82612911,58.381,2689.10465921,10.917,5365.29990325,10.927,4985.5375666,0.29378000000000004,372660.51860736,0.29386,394640.48729371
2019-11-03 07:10:57.652009,131.95,1146.8030076700004,132.01,1440.87757013,9310.8,11.93201434,9310.9,37.14353005,3.3338,28757.44913569,3.3359,32785.649955199995,183.82,852.70605161,183.83,1239.4374032500002,295.51,677.89208629,295.57,695.48973463,58.35,2183.82612911,58.381,2689.10465921,10.917,5365.29990325,10.927,4985.5375666,0.29378000000000004,372660.51860736,0.29386,394640.48729371
2019-11-03 07:10:58.057001,131.95,1146.8030076700004,132.01,1440.87757013,9310.8,11.93201434,9310.9,37.14353005,3.3338,28757.44913569,3.3359,32785.649955199995,183.77,1025.39174674,183.82,1183.06118781,295.51,677.89208629,295.57,695.48973463,58.35,2183.82612911,58.381,2689.10465921,10.917,5365.29990325,10.927,4985.5375666,0.29378000000000004,372660.51860736,0.29386,394640.48729371
2019-11-03 07:10:58.077986,131.95,1146.8030076700004,132.01,1440.87757013,9310.8,11.93201434,9310.9,37.14353005,3.3338,28757.44913569,3.3359,32785.649955199995,183.77,1025.39174674,183.82,1183.06118781,295.51,677.89208629,295.57,695.48973463,58.34,2692.67429184,58.371,2772.21631296,10.917,5365.29990325,10.927,4985.5375666,0.29378000000000004,372660.51860736,0.29386,394640.48729371
2019-11-03 07:10:58.078999,131.95,1146.8030076700004,132.01,1440.87757013,9310.8,11.93201434,9310.9,37.14353005,3.3338,28757.44913569,3.3359,32785.649955199995,183.77,1025.39174674,183.82,1183.06118781,295.51,677.89208629,295.57,695.48973463,58.34,2692.67429184,58.371,2772.21631296,10.917,5365.29990325,10.927,4985.5375666,0.29378000000000004,390923.63903441,0.29385,474143.36026018
2019-11-03 07:10:58.098982,131.95,1146.8030076700004,132.01,1440.87757013,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.51,677.89208629,295.57,695.48973463,58.34,2692.67429184,58.371,2772.21631296,10.917,5365.29990325,10.927,4985.5375666,0.29378000000000004,390923.63903441,0.29385,474143.36026018
2019-11-03 07:10:58.120990,131.95,1146.8030076700004,132.01,1440.87757013,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.51,677.89208629,295.57,695.48973463,58.34,2692.67429184,58.371,2772.21631296,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,390923.63903441,0.29385,474143.36026018
2019-11-03 07:10:58.847995,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.51,677.89208629,295.57,695.48973463,58.34,2692.67429184,58.371,2772.21631296,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,390923.63903441,0.29385,474143.36026018
2019-11-03 07:10:58.952989,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.58,760.98610363,295.8,761.28647201,58.34,2692.67429184,58.371,2772.21631296,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,390923.63903441,0.29385,474143.36026018
2019-11-03 07:11:02.051969,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.58,760.98610363,295.8,761.28647201,58.34,2692.67429184,58.371,2772.21631296,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,390923.63903441,0.29385,474143.36026018
2019-11-03 07:11:05.961993,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.58,760.98610363,295.8,761.28647201,58.34,2692.67429184,58.371,2772.21631296,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,390923.63903441,0.29385,474143.36026018
2019-11-03 07:11:07.403968,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.58,760.98610363,295.8,761.28647201,58.34,2692.67429184,58.371,2772.21631296,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,390923.63903441,0.29385,474143.36026018
2019-11-03 07:11:07.895969,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.58,760.98610363,295.8,761.28647201,58.34,2692.67429184,58.371,2772.21631296,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,390923.63903441,0.29385,474143.36026018
2019-11-03 07:11:08.059017,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.58,760.98610363,295.8,761.28647201,58.34,2692.67429184,58.371,2772.21631296,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:08.068016,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.77,1025.39174674,183.82,1183.06118781,295.58,760.98610363,295.8,761.28647201,58.34,2558.20160482,58.378,2593.707845820001,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:08.101970,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.81,931.54647951,183.82,1155.3036301400002,295.58,760.98610363,295.8,761.28647201,58.34,2558.20160482,58.378,2593.707845820001,10.915,5375.29990325,10.927,5009.63291835,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:08.108975,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,27921.12893492,3.3368,36094.3644772,183.81,931.54647951,183.82,1155.3036301400002,295.58,760.98610363,295.8,761.28647201,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:08.144968,131.99,1137.8426635700002,132.11,1459.5164381800007,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.58,760.98610363,295.8,761.28647201,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:08.800998,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.58,760.98610363,295.8,761.28647201,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:09.017013,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.62,669.58474288,295.8,599.20396691,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:11.079012,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.62,669.58474288,295.8,599.20396691,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:12.071016,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.62,669.58474288,295.8,599.20396691,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:12.495976,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.62,669.58474288,295.8,599.20396691,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:12.653970,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.62,669.58474288,295.8,599.20396691,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:17.042969,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.62,669.58474288,295.8,599.20396691,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,378445.08005743,0.29394000000000003,475103.83252349996
2019-11-03 07:11:18.067970,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.62,669.58474288,295.8,599.20396691,58.34,2558.20160482,58.378,2593.707845820001,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:18.068978,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,36351.00774692,3.3369,35028.84303237,183.81,931.54647951,183.82,1155.3036301400002,295.62,669.58474288,295.8,599.20396691,58.343,2111.7349718600008,58.375,2456.73339462,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:18.077974,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,931.54647951,183.82,1155.3036301400002,295.62,669.58474288,295.8,599.20396691,58.343,2111.7349718600008,58.375,2456.73339462,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:18.078973,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.62,669.58474288,295.8,599.20396691,58.343,2111.7349718600008,58.375,2456.73339462,10.914000000000001,5394.06737026,10.927,5322.01901794,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:18.170995,132.03,1213.48825065,132.09,1472.7865805,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.62,669.58474288,295.8,599.20396691,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:18.891969,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.62,669.58474288,295.8,599.20396691,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:18.974992,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:20.964016,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:22.391991,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:22.895984,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:26.075968,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:27.066971,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:27.493974,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:27.657975,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.343,2111.7349718600008,58.375,2456.73339462,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:28.214971,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.34,2049.63768462,58.378,2513.089684460001,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,365468.9874559,0.29386999999999996,457999.25725439
2019-11-03 07:11:28.298970,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3338,29209.03640425,3.3369,35030.35777504,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.34,2049.63768462,58.378,2513.089684460001,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:28.305969,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.34,2049.63768462,58.378,2513.089684460001,10.909,4924.459376899999,10.925999999999998,5368.45572681,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:28.668970,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1066.57667232,183.82,1058.30580924,295.71,634.34084889,295.8,552.17190271,58.34,2049.63768462,58.378,2513.089684460001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:28.964971,132.0,1148.15259388,132.09,1453.8725478400004,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1066.57667232,183.82,1058.30580924,295.77,514.3004268,295.78,681.66414112,58.34,2049.63768462,58.378,2513.089684460001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:29.025985,132.03,1130.03715355,132.09,1455.1065478400005,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1066.57667232,183.82,1058.30580924,295.77,514.3004268,295.78,681.66414112,58.34,2049.63768462,58.378,2513.089684460001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:32.046043,132.03,1130.03715355,132.09,1455.1065478400005,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1066.57667232,183.82,1058.30580924,295.77,514.3004268,295.78,681.66414112,58.34,2049.63768462,58.378,2513.089684460001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:35.963041,132.03,1130.03715355,132.09,1455.1065478400005,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1066.57667232,183.82,1058.30580924,295.77,514.3004268,295.78,681.66414112,58.34,2049.63768462,58.378,2513.089684460001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:37.392058,132.03,1130.03715355,132.09,1455.1065478400005,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1066.57667232,183.82,1058.30580924,295.77,514.3004268,295.78,681.66414112,58.34,2049.63768462,58.378,2513.089684460001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:37.894054,132.03,1130.03715355,132.09,1455.1065478400005,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1066.57667232,183.82,1058.30580924,295.77,514.3004268,295.78,681.66414112,58.34,2049.63768462,58.378,2513.089684460001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:38.059072,132.03,1130.03715355,132.09,1455.1065478400005,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1066.57667232,183.82,1058.30580924,295.77,514.3004268,295.78,681.66414112,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,394296.27576528,0.29389,461987.35278627
2019-11-03 07:11:38.173055,132.03,1130.03715355,132.09,1455.1065478400005,9310.8,11.93201434,9310.9,37.14353005,3.3311,44762.82644169,3.3318,36739.19035668,183.81,1103.12760015,183.82,1231.87384375,295.77,514.3004268,295.78,681.66414112,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:38.202062,132.03,1130.03715355,132.09,1455.1065478400005,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.77,514.3004268,295.78,681.66414112,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:38.886043,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.77,514.3004268,295.78,681.66414112,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:38.990043,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:41.071086,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:42.064072,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:42.495040,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:42.652066,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:47.048072,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.34,2273.21306845,58.369,2634.5329335100005,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:48.049086,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.327,2138.34846422,58.371,2875.638304280001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,392888.18349823,0.2939,509953.3205599
2019-11-03 07:11:48.069048,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,38018.98166965,3.3348,34368.50428745,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.327,2138.34846422,58.371,2875.638304280001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,368469.01789485,0.29386,515356.69577236
2019-11-03 07:11:48.081073,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,33237.37614507,3.3335,39922.82502665,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.327,2138.34846422,58.371,2875.638304280001,10.912,5673.2256241000005,10.925,4260.94001285,0.29378000000000004,368469.01789485,0.29386,515356.69577236
2019-11-03 07:11:48.137073,132.01,1110.6428736000003,132.09,1451.8074958900004,9310.8,11.93201434,9310.9,37.14353005,3.3314,33237.37614507,3.3335,39922.82502665,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.327,2138.34846422,58.371,2875.638304280001,10.912,5589.09606244,10.925999999999998,4947.48339086,0.29378000000000004,368469.01789485,0.29386,515356.69577236
2019-11-03 07:11:48.932088,132.03,1145.65267073,132.09,1329.5620106300005,9310.8,11.93201434,9310.9,37.14353005,3.3314,33237.37614507,3.3335,39922.82502665,183.81,1103.12760015,183.82,1231.87384375,295.79,722.13472479,295.8,756.96813924,58.327,2138.34846422,58.371,2875.638304280001,10.912,5589.09606244,10.925999999999998,4947.48339086,0.29378000000000004,368469.01789485,0.29386,515356.69577236
